MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1891445	Peli2	pellino 2	14		positive regulation of MAPK cascade			ISO	Q9HAT8 	J:73065 	
MGI:1098283	Per1	period circadian clock 1	11		negative regulation of JNK cascade			ISO	RGD:727863 	J:155856 	
MGI:1098283	Per1	period circadian clock 1	11		negative regulation of JNK cascade			ISS	Q8CHI5 	J:342587 	
MGI:1098283	Per1	period circadian clock 1	11		regulation of p38MAPK cascade			ISO	RGD:727863 	J:155856 	
MGI:1098283	Per1	period circadian clock 1	11		regulation of p38MAPK cascade			ISS	Q8CHI5 	J:342587 	
MGI:97572	Phb1	prohibitin 1	11		negative regulation of ERK1 and ERK2 cascade			IEA	ENSP00000300408 P35232 	J:342605 	
MGI:97572	Phb1	prohibitin 1	11		negative regulation of ERK1 and ERK2 cascade			ISO	P35232 	J:164563 	
MGI:97572	Phb1	prohibitin 1	11		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000300408 P35232 	J:342605 	
MGI:97572	Phb1	prohibitin 1	11		positive regulation of ERK1 and ERK2 cascade			ISO	P35232 	J:164563 	
MGI:102520	Phb2	prohibitin 2	6		positive regulation of ERK1 and ERK2 cascade			ISO	Q99623 	J:164563 	
MGI:102520	Phb2	prohibitin 2	6	NOT	positive regulation of MAPK cascade			ISS	Q99623 	J:342587 	
MGI:2138327	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1	1		negative regulation of ERK1 and ERK2 cascade			ISO	RGD:621308 	J:155856 	
MGI:2138327	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1	1		regulation of JNK cascade			IEA	ENSP00000262719 O60346 	J:342605 	
MGI:2138327	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1	1		regulation of JNK cascade			ISO	O60346 	J:164563 	
MGI:2138327	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1	1		regulation of MAPK cascade			ISO	O60346 	J:164563 	
MGI:2138327	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1	1		regulation of p38MAPK cascade			IEA	ENSP00000262719 O60346 	J:342605 	
MGI:2138327	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1	1		regulation of p38MAPK cascade			ISO	O60346 	J:164563 	
MGI:1933177	Pik3ap1	phosphoinositide-3-kinase adaptor protein 1	19	NOT	regulation of MAPK cascade			IMP		J:180127 	
MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	9		negative regulation of MAPK cascade	happens in heart		IMP		J:291522 	
MGI:1353576	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	12		positive regulation of MAP kinase activity			ISO	P48736 	J:164563 	
MGI:1098772	Pik3r2	phosphoinositide-3-kinase regulatory subunit 2	8		negative regulation of MAPK cascade			IEA	ENSP00000222254 O00459 	J:342605 	
MGI:1098772	Pik3r2	phosphoinositide-3-kinase regulatory subunit 2	8		negative regulation of MAPK cascade			ISO	O00459 	J:164563 	
MGI:2443588	Pik3r5	phosphoinositide-3-kinase regulatory subunit 5	11		positive regulation of MAP kinase activity			ISS	O02696 	J:342587 	
MGI:2144613	Pik3r6	phosphoinositide-3-kinase regulatory subunit 5	11		positive regulation of MAP kinase activity			IDA		J:155302 	
MGI:1346036	Pin1	peptidyl-prolyl cis/trans isomerase, NIMA-interacting 1	9		negative regulation of ERK1 and ERK2 cascade			ISO	Q13526 	J:164563 	
MGI:3649546	Pin1rt1	peptidyl-prolyl cis/trans isomerase, NIMA-interacting 1, retrogene 1	2		negative regulation of ERK1 and ERK2 cascade			ISO	Q13526 	J:164563 	
MGI:2159342	Pja2	praja ring finger ubiquitin ligase 2	17		positive regulation of JNK cascade			ISO	O43164 	J:164563 	
MGI:2159342	Pja2	praja ring finger ubiquitin ligase 2	17		positive regulation of JNK cascade			ISS	O43164 	J:342587 	
MGI:2159342	Pja2	praja ring finger ubiquitin ligase 2	17		positive regulation of p38MAPK cascade			ISO	O43164 	J:164563 	
MGI:2159342	Pja2	praja ring finger ubiquitin ligase 2	17		positive regulation of p38MAPK cascade			ISS	O43164 	J:342587 	
MGI:2155808	Pkhd1	polycystic kidney and hepatic disease 1	1		regulation of ERK1 and ERK2 cascade			IEA	ENSP00000360158 P08F94 	J:342605 	
MGI:2155808	Pkhd1	polycystic kidney and hepatic disease 1	1		regulation of ERK1 and ERK2 cascade			ISO	P08F94 	J:164563 	
MGI:104642	Pla2g2a	phospholipase A2, group IIA (platelets, synovial fluid)	4		positive regulation of ERK1 and ERK2 cascade			ISO	P14555 	J:164563 	
MGI:101899	Pla2g5	phospholipase A2, group V	4		positive regulation of ERK1 and ERK2 cascade			ISO	P39877 	J:164563 	
MGI:97613	Plcb1	phospholipase C, beta 1	2		positive regulation of JNK cascade			ISO	Q9NQ66 	J:164563 	
MGI:97613	Plcb1	phospholipase C, beta 1	2		positive regulation of JNK cascade			ISS	Q9NQ66 	J:342587 	
MGI:97616	Plcg2	phospholipase C, gamma 2	8		positive regulation of MAPK cascade	happens in macrophage,is a part of stimulatory C-type lectin receptor signaling pathway		IMP		J:148372 	
MGI:97616	Plcg2	phospholipase C, gamma 2	8		positive regulation of MAPK cascade	happens in macrophage,is a part of stimulatory C-type lectin receptor signaling pathway		IMP		J:178744 	
MGI:1890497	Plvap	plasmalemma vesicle associated protein	8		MAPK cascade			ISO	Q9BX97 	J:164563 	
MGI:102524	Pou4f2	POU domain, class 4, transcription factor 2	8		MAPK cascade			ISO	Q12837 	J:164563 	
MGI:102524	Pou4f2	POU domain, class 4, transcription factor 2	8		MAPK cascade			ISS	Q12837 	J:342587 	
MGI:3612067	Pp2d1	protein phosphatase 2C-like domain containing 1	17		negative regulation of MAPK cascade			IBA	PTN008551976 S000002164 SPCC4F11.02 	J:161428 	
MGI:97747	Pparg	peroxisome proliferator activated receptor gamma	6		negative regulation of MAP kinase activity			ISO	P37231 	J:164563 	
MGI:1342304	Ppef2	protein phosphatase, EF hand calcium-binding domain 2	5		negative regulation of MAPK cascade			IBA	O14830 PTN002903304 	J:161428 	
MGI:1342304	Ppef2	protein phosphatase, EF hand calcium-binding domain 2	5		negative regulation of MAPK cascade			IEA	ENSP00000286719 O14830 	J:342605 	
MGI:1342304	Ppef2	protein phosphatase, EF hand calcium-binding domain 2	5		negative regulation of MAPK cascade			ISO	O14830 	J:164563 	
MGI:97749	Ppia	peptidylprolyl isomerase A	11		negative regulation of stress-activated MAPK cascade			ISO	P62937 	J:164563 	
MGI:97749	Ppia	peptidylprolyl isomerase A	11		negative regulation of stress-activated MAPK cascade			ISS	P62937 	J:342587 	
MGI:97749	Ppia	peptidylprolyl isomerase A	11		positive regulation of MAPK cascade			ISO	P62937 	J:164563 	
MGI:97749	Ppia	peptidylprolyl isomerase A	11		positive regulation of MAPK cascade			ISS	P62937 	J:342587 	
MGI:2139740	Ppm1l	protein phosphatase 1 (formerly 2C)-like	3		MAPK cascade			IPI	PR:Q62073 	J:84852 	
MGI:2156391	Pramel7	PRAME like 7	2		regulation of ERK1 and ERK2 cascade			IDA		J:190212 	
MGI:2685553	Prdm11	PR domain containing 11	2		regulation of MAPK cascade			ISO	Q9NQV5 	J:164563 	
MGI:2685553	Prdm11	PR domain containing 11	2		regulation of MAPK cascade			ISS	Q9NQV5 	J:342587 	
MGI:1930121	Prdm15	PR domain containing 15	16		negative regulation of MAPK cascade			IMP		J:257906 	
MGI:99523	Prdx1	peroxiredoxin 1	4		regulation of stress-activated MAPK cascade			IMP		J:116929 	
MGI:109486	Prdx2	peroxiredoxin 2	8		positive regulation of MAPK cascade			IMP	MGI:2668456 	J:125361 	
MGI:97595	Prkca	protein kinase C, alpha	11		negative regulation of MAPK cascade			IMP	MGI:2679305 	J:85923 	
MGI:97595	Prkca	protein kinase C, alpha	11		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:3395 	J:155856 	
MGI:97595	Prkca	protein kinase C, alpha	11		positive regulation of ERK1 and ERK2 cascade			ISS	P05696 	J:342587 	
MGI:97598	Prkcd	protein kinase C, delta	14		negative regulation of MAP kinase activity			ISO	Q05655 	J:164563 	
MGI:97598	Prkcd	protein kinase C, delta	14		negative regulation of MAPK cascade			IEA	ENSP00000331602 Q05655 	J:342605 	
MGI:97598	Prkcd	protein kinase C, delta	14		positive regulation of MAPK cascade			ISO	RGD:67383 	J:155856 	
MGI:97599	Prkce	protein kinase C, epsilon	17		MAPK cascade	happens in heart		IDA		J:131696 	
MGI:97599	Prkce	protein kinase C, epsilon	17		positive regulation of MAPK cascade	positively regulates MAPK cascade		IDA		J:131696 	
MGI:97599	Prkce	protein kinase C, epsilon	17		positive regulation of MAPK cascade			IMP	MGI:3609215 	J:103337 	
MGI:97602	Prkcz	protein kinase C, zeta	4		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:3399 	J:155856 	
MGI:97602	Prkcz	protein kinase C, zeta	4		positive regulation of ERK1 and ERK2 cascade			ISO	Q05513 	J:164563 	
MGI:97602	Prkcz	protein kinase C, zeta	4		positive regulation of ERK1 and ERK2 cascade			ISS	P09217 	J:342587 	
MGI:97602	Prkcz	protein kinase C, zeta	4		positive regulation of ERK1 and ERK2 cascade			ISS	Q05513 	J:342587 	
MGI:2141917	Prkd2	protein kinase D2	7		positive regulation of ERK1 and ERK2 cascade			IDA		J:180465 	
MGI:1355296	Prkn	parkin RBR E3 ubiquitin protein ligase	17		negative regulation of JNK cascade			ISS	Q7KTX7 	J:342587 	
MGI:107846	Prmt1	protein arginine N-methyltransferase 1	7		negative regulation of JNK cascade			ISO	Q99873 	J:164563 	
MGI:107846	Prmt1	protein arginine N-methyltransferase 1	7		negative regulation of JNK cascade			ISS	Q99873 	J:342587 	
MGI:1351645	Prmt5	protein arginine N-methyltransferase 5	14		regulation of ERK1 and ERK2 cascade			ISO	RGD:1309053 	J:155856 	
MGI:2180370	Prok1	prokineticin 1	3		positive regulation of MAPK cascade			IDA		J:83679 	
MGI:1913379	Prxl2c	peroxiredoxin like 2C	13		positive regulation of ERK1 and ERK2 cascade			ISO	Q7RTV5 	J:164563 	
MGI:1913379	Prxl2c	peroxiredoxin like 2C	13		positive regulation of ERK1 and ERK2 cascade			ISS	Q7RTV5 	J:342587 	
MGI:97783	Psap	prosaposin	10		positive regulation of MAPK cascade			IDA		J:213894 	
MGI:97783	Psap	prosaposin	10		regulation of MAPK cascade	regulates MAPK cascade		IMP	MGI:1888378 	J:106511 	
MGI:1919623	Psca	prostate stem cell antigen	15		negative regulation of ERK1 and ERK2 cascade			IEA	ENSP00000301258 O43653 	J:342605 	
MGI:1919623	Psca	prostate stem cell antigen	15		negative regulation of ERK1 and ERK2 cascade			ISO	O43653 	J:164563 	
MGI:1202717	Psen1	presenilin 1	12		positive regulation of MAP kinase activity			IMP		J:98599 	
MGI:1858898	Psmd10	proteasome (prosome, macropain) 26S subunit, non-ATPase, 10	X		negative regulation of MAPK cascade			ISO	O75832 	J:164563 	
MGI:1858898	Psmd10	proteasome (prosome, macropain) 26S subunit, non-ATPase, 10	X		negative regulation of MAPK cascade			ISS	O75832 	J:342587 	
MGI:109583	Pten	phosphatase and tensin homolog	19		positive regulation of ERK1 and ERK2 cascade			IMP		J:216935 	
MGI:104311	Ptger4	prostaglandin E receptor 4 (subtype EP4)	15		ERK1 and ERK2 cascade			ISO	RGD:628641 	J:155856 	
MGI:104311	Ptger4	prostaglandin E receptor 4 (subtype EP4)	15		ERK1 and ERK2 cascade			ISS	P43114 	J:342587 	
MGI:104311	Ptger4	prostaglandin E receptor 4 (subtype EP4)	15		JNK cascade			ISO	RGD:628641 	J:155856 	
MGI:104311	Ptger4	prostaglandin E receptor 4 (subtype EP4)	15		JNK cascade			ISS	P43114 	J:342587 	
MGI:95481	Ptk2	PTK2 protein tyrosine kinase 2	15		JNK cascade			ISO	RGD:3443 	J:155856 	
MGI:95481	Ptk2	PTK2 protein tyrosine kinase 2	15		MAPK cascade			ISO	RGD:3443 	J:155856 	
MGI:104908	Ptk2b	PTK2 protein tyrosine kinase 2 beta	14		MAPK cascade			IEA	ENSRNOP00000031615 P70600 	J:342605 	
MGI:104908	Ptk2b	PTK2 protein tyrosine kinase 2 beta	14		MAPK cascade			ISO	RGD:628758 	J:155856 	
MGI:104908	Ptk2b	PTK2 protein tyrosine kinase 2 beta	14		positive regulation of ERK1 and ERK2 cascade			ISO	Q14289 	J:164563 	
MGI:104908	Ptk2b	PTK2 protein tyrosine kinase 2 beta	14		positive regulation of ERK1 and ERK2 cascade			ISS	Q14289 	J:342587 	
MGI:104908	Ptk2b	PTK2 protein tyrosine kinase 2 beta	14		positive regulation of JNK cascade			ISO	Q14289 	J:164563 	
MGI:104908	Ptk2b	PTK2 protein tyrosine kinase 2 beta	14		positive regulation of JNK cascade			ISS	Q14289 	J:342587 	
MGI:97805	Ptpn1	protein tyrosine phosphatase, non-receptor type 1	2		negative regulation of ERK1 and ERK2 cascade			IBA	MGI:97805 MGI:97806 PTN001057235 	J:161428 	
MGI:97805	Ptpn1	protein tyrosine phosphatase, non-receptor type 1	2		negative regulation of ERK1 and ERK2 cascade	happens in endothelial cell of artery		IGI	P97333 	J:197143 	
MGI:97805	Ptpn1	protein tyrosine phosphatase, non-receptor type 1	2		negative regulation of MAP kinase activity			ISO	P18031 	J:164563 	
MGI:97805	Ptpn1	protein tyrosine phosphatase, non-receptor type 1	2		positive regulation of JUN kinase activity	is a part of response to endoplasmic reticulum stress		IMP		J:217999 	
MGI:97806	Ptpn2	protein tyrosine phosphatase, non-receptor type 2	18		negative regulation of ERK1 and ERK2 cascade			IBA	MGI:97805 MGI:97806 PTN001057235 	J:161428 	
MGI:97806	Ptpn2	protein tyrosine phosphatase, non-receptor type 2	18		negative regulation of ERK1 and ERK2 cascade			IMP		J:96360 	
MGI:96055	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	6		MAPK cascade			IBA	MGI:96055 PTN000439374 	J:161428 	
MGI:96055	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	6		MAPK cascade	happens in immature alpha-beta T cell		IMP	MGI:1856074 	J:35279 	
MGI:96055	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	6		MAPK cascade	happens in B cell		IMP	MGI:1856074 	J:42368 	
MGI:96055	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	6		negative regulation of MAP kinase activity	negatively regulates MAP kinase activity		IMP	MGI:1856074 	J:35279 	
MGI:96055	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	6		negative regulation of MAP kinase activity	negatively regulates MAP kinase activity		IMP	MGI:1856074 	J:42368 	
MGI:96055	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	6		negative regulation of MAPK cascade	negatively regulates MAPK cascade		IMP	MGI:1856074 	J:35279 	
MGI:96055	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	6		negative regulation of MAPK cascade	negatively regulates MAPK cascade		IMP	MGI:1856074 	J:42368 	
MGI:96055	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	6		regulation of ERK1 and ERK2 cascade			ISO	P29350 	J:164563 	
MGI:96055	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	6		regulation of ERK1 and ERK2 cascade			ISS	P29350 	J:342587 	
MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	5		positive regulation of ERK1 and ERK2 cascade			IBA	MGI:99511 PTN002926797 Q06124 	J:161428 	
MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	5		positive regulation of ERK1 and ERK2 cascade			IGI	MGI:87860 	J:140959 	
MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	5		positive regulation of ERK1 and ERK2 cascade			IGI	MGI:99604 	J:205567 	
MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	5		positive regulation of ERK1 and ERK2 cascade			ISO	Q06124 	J:164563 	
MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	5		positive regulation of ERK1 and ERK2 cascade			ISS	Q06124 	J:342587 	
MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	5		regulation of MAPK cascade			IMP	MGI:2176524 	J:86382 	
MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	5		regulation of MAPK cascade			IMP	MGI:3050284 	J:91609 	
MGI:107170	Ptpn22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	3		negative regulation of JUN kinase activity			ISO	Q9Y2R2 	J:164563 	
MGI:107170	Ptpn22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	3		negative regulation of p38MAPK cascade	happens in myeloid dendritic cell,is a part of cellular response to muramyl dipeptide		IMP		J:221551 	
MGI:107170	Ptpn22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	3		negative regulation of p38MAPK cascade			ISO	Q9Y2R2 	J:164563 	
MGI:107170	Ptpn22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	3		positive regulation of ERK1 and ERK2 cascade	happens in myeloid dendritic cell,is a part of cellular response to muramyl dipeptide		IMP		J:221551 	
MGI:107170	Ptpn22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	3		positive regulation of ERK1 and ERK2 cascade			ISO	Q9Y2R2 	J:164563 	
MGI:97810	Ptprc	protein tyrosine phosphatase receptor type C	1		MAPK cascade	happens in B cell		IMP	MGI:2181288 	J:42368 	
MGI:97810	Ptprc	protein tyrosine phosphatase receptor type C	1		negative regulation of ERK1 and ERK2 cascade	happens in T cell,happens in membrane raft,is a part of regulation of T cell receptor signaling pathway		IGI	P06240 	J:96410 	
MGI:97810	Ptprc	protein tyrosine phosphatase receptor type C	1		positive regulation of ERK1 and ERK2 cascade	happens in T cell,is a part of membrane raft distribution,is a part of regulation of T cell receptor signaling pathway		IGI	P05480 	J:96410 	
MGI:97810	Ptprc	protein tyrosine phosphatase receptor type C	1		positive regulation of MAP kinase activity	happens in B cell		IMP	MGI:2181288 	J:42368 	
MGI:97810	Ptprc	protein tyrosine phosphatase receptor type C	1		positive regulation of MAPK cascade			IGI	Q64455 	J:131736 	
MGI:97810	Ptprc	protein tyrosine phosphatase receptor type C	1		positive regulation of MAPK cascade	positively regulates MAPK cascade		IMP	MGI:2181288 	J:42368 	
MGI:104574	Ptprj	protein tyrosine phosphatase receptor type J	2		negative regulation of MAP kinase activity			IDA		J:169797 	
MGI:104574	Ptprj	protein tyrosine phosphatase receptor type J	2		negative regulation of MAP kinase activity			ISO	Q12913 	J:164563 	
MGI:104574	Ptprj	protein tyrosine phosphatase receptor type J	2		positive regulation of MAPK cascade			IGI	P06800 	J:131736 	
MGI:109559	Ptprr	protein tyrosine phosphatase receptor type R	10		negative regulation of ERK1 and ERK2 cascade			IEA	ENSP00000283228 Q15256 	J:342605 	
MGI:109559	Ptprr	protein tyrosine phosphatase receptor type R	10		negative regulation of ERK1 and ERK2 cascade			ISO	Q15256 	J:164563 	
MGI:108295	Pxn	paxillin	5		MAPK cascade			IEA	GO:0005078 	J:346132 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of ERK1 and ERK2 cascade			IMP		J:190277 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of ERK1 and ERK2 cascade			ISO	Q9ULZ3 	J:164563 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of JNK cascade			IEA	ENSP00000247470 Q9ULZ3 	J:342605 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of JNK cascade			ISO	Q9ULZ3 	J:164563 	
MGI:1915851	Qars1	glutaminyl-tRNA synthetase 1	9		negative regulation of stress-activated MAPK cascade			IEA	ENSP00000307567 P47897 	J:342605 	
MGI:1915851	Qars1	glutaminyl-tRNA synthetase 1	9		negative regulation of stress-activated MAPK cascade			ISO	P47897 	J:164563 	
MGI:97845	Rac1	Rac family small GTPase 1	5		regulation of ERK5 cascade	happens in fibroblast of cardiac tissue		IDA		J:298386 	
MGI:97847	Raf1	v-raf-leukemia viral oncogene 1	6		MAPK cascade			IBA	MGI:88190 P15056 PTN001147804 RGD:3531 	J:161428 	
MGI:97847	Raf1	v-raf-leukemia viral oncogene 1	6		MAPK cascade			ISO	RGD:3531 	J:155856 	
MGI:97847	Raf1	v-raf-leukemia viral oncogene 1	6		MAPK cascade			ISO	RGD:3531 	J:338790 	
MGI:97847	Raf1	v-raf-leukemia viral oncogene 1	6		positive regulation of MAPK cascade			IEA	ENSP00000251849 P04049 	J:342605 	
MGI:1860292	Ramp3	receptor (calcitonin) activity modifying protein 3	11		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000242249 O60896 	J:342605 	
MGI:1860292	Ramp3	receptor (calcitonin) activity modifying protein 3	11		positive regulation of ERK1 and ERK2 cascade			ISO	O60896 	J:164563 	
MGI:1928741	Ranbp9	RAN binding protein 9	13		negative regulation of ERK1 and ERK2 cascade			ISO	Q96S59 	J:164563 	
MGI:97852	Rap1a	RAS-related protein 1a	3		positive regulation of ERK1 and ERK2 cascade			IGI	MGI:894315 	J:196950 	
MGI:97852	Rap1a	RAS-related protein 1a	3		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:1359694 	J:155856 	
MGI:97852	Rap1a	RAS-related protein 1a	3		positive regulation of ERK1 and ERK2 cascade			ISS	P62836 	J:342587 	
MGI:894315	Rap1b	RAS related protein 1b	10		positive regulation of ERK1 and ERK2 cascade			IGI	MGI:97852 	J:196950 	
MGI:2385189	Rap1gds1	RAP1, GTP-GDP dissociation stimulator 1	3		regulation of ERK5 cascade	happens in fibroblast of cardiac tissue		IMP	MGI:3613572 	J:298386 	
MGI:2385189	Rap1gds1	RAP1, GTP-GDP dissociation stimulator 1	3		regulation of ERK5 cascade	happens in fibroblast of cardiac tissue		IMP		J:298386 	
MGI:97855	Rap2a	RAS related protein 2a	14		regulation of JNK cascade			ISO	P10114 	J:164563 	
MGI:97855	Rap2a	RAS related protein 2a	14		regulation of JNK cascade			ISS	P10114 	J:342587 	
MGI:104580	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1	2		ERK1 and ERK2 cascade	happens in neural stem cell		IGI	MGI:95516 	J:119299 	
MGI:104580	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1	2		negative regulation of ERK1 and ERK2 cascade	negatively regulates ERK1 and ERK2 cascade		IGI	MGI:95516 	J:119299 	
MGI:104580	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1	2		positive regulation of ERK1 and ERK2 cascade		PR:Q3UHC1	IEA	ENSRNOP00000057696 F1M8L9 	J:342605 	
MGI:104580	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1	2		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:619793 	J:155856 	
MGI:104580	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1	2		regulation of JNK cascade		PR:Q3UHC1	IEA	ENSRNOP00000057696 F1M8L9 	J:342605 	
MGI:104580	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1	2		regulation of JNK cascade			ISO	RGD:619793 	J:155856 	
MGI:2659071	Rapgef2	Rap guanine nucleotide exchange factor (GEF) 2	3		positive regulation of ERK1 and ERK2 cascade			IDA		J:201420 	
MGI:2659071	Rapgef2	Rap guanine nucleotide exchange factor (GEF) 2	3		positive regulation of ERK1 and ERK2 cascade			IMP		J:198912 	
MGI:2659071	Rapgef2	Rap guanine nucleotide exchange factor (GEF) 2	3		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:1306434 	J:155856 	
MGI:2659071	Rapgef2	Rap guanine nucleotide exchange factor (GEF) 2	3		positive regulation of ERK1 and ERK2 cascade			ISO	Q9Y4G8 	J:164563 	
MGI:1314635	Rasgrp1	RAS guanyl releasing protein 1	2		positive regulation of ERK1 and ERK2 cascade			ISO	O95267 	J:164563 	
MGI:1314635	Rasgrp1	RAS guanyl releasing protein 1	2		positive regulation of JNK cascade			ISO	O95267 	J:164563 	
MGI:1314635	Rasgrp1	RAS guanyl releasing protein 1	2		positive regulation of MAP kinase activity			ISO	O95267 	J:164563 	
MGI:1314635	Rasgrp1	RAS guanyl releasing protein 1	2		regulation of ERK1 and ERK2 cascade			IEA	ENSP00000310244 O95267 	J:342605 	
MGI:1314635	Rasgrp1	RAS guanyl releasing protein 1	2		regulation of ERK1 and ERK2 cascade			ISO	O95267 	J:164563 	
MGI:2442060	Rassf2	Ras association (RalGDS/AF-6) domain family member 2	2		positive regulation of JNK cascade			IBA	P50749 PTN002733295 	J:161428 	
MGI:2442060	Rassf2	Ras association (RalGDS/AF-6) domain family member 2	2		positive regulation of JNK cascade			ISO	P50749 	J:156774 	
MGI:1341850	Rb1cc1	RB1-inducible coiled-coil 1	1		positive regulation of JNK cascade			IGI	MGI:104798 	J:114498 	
MGI:2140767	Rell1	RELT-like 1	5		positive regulation of p38MAPK cascade			IBA	PTN002826927 Q8IUW5 	J:161428 	
MGI:2140767	Rell1	RELT-like 1	5		positive regulation of p38MAPK cascade			ISO	Q8IUW5 	J:164563 	
MGI:2140767	Rell1	RELT-like 1	5		positive regulation of p38MAPK cascade			ISS	Q8IUW5 	J:342587 	
MGI:1918044	Rell2	RELT-like 2	18		positive regulation of p38MAPK cascade			IBA	PTN002834218 Q8NC24 	J:161428 	
MGI:1918044	Rell2	RELT-like 2	18		positive regulation of p38MAPK cascade			ISO	Q8NC24 	J:164563 	
MGI:1918044	Rell2	RELT-like 2	18		positive regulation of p38MAPK cascade			ISS	Q8NC24 	J:342587 	
MGI:97898	Ren1	renin 1 structural	1		regulation of MAPK cascade			IEA	ENSP00000272190 P00797 	J:342605 	
MGI:97898	Ren1	renin 1 structural	1		regulation of MAPK cascade			ISO	P00797 	J:164563 	
MGI:97899	Ren2	renin 2 tandem duplication of Ren1	1		regulation of MAPK cascade			ISO	P00797 	J:164563 	
MGI:97902	Ret	ret proto-oncogene	6		MAPK cascade			IGI	MGI:1930016 	J:94527 	
MGI:97902	Ret	ret proto-oncogene	6		positive regulation of MAPK cascade			ISO	P07949 	J:164563 	
MGI:97902	Ret	ret proto-oncogene	6		positive regulation of MAPK cascade			ISS	P07949 	J:342587 	
MGI:1098271	Rgs2	regulator of G-protein signaling 2	1		negative regulation of MAP kinase activity			IMP		J:146192 	
MGI:1859709	Rgs14	regulator of G-protein signaling 14	13		negative regulation of ERK1 and ERK2 cascade			ISO	RGD:620003 	J:155856 	
MGI:1859709	Rgs14	regulator of G-protein signaling 14	13		negative regulation of ERK1 and ERK2 cascade			ISS	O08773 	J:342587 	
MGI:1859709	Rgs14	regulator of G-protein signaling 14	13		negative regulation of MAP kinase activity			IMP		J:164681 	
MGI:2444684	Rhbdd3	rhomboid domain containing 3	11		MAPK cascade			IDA		J:197348 	
MGI:108212	Ripk1	receptor (TNFRSF)-interacting serine-threonine kinase 1	13		positive regulation of JNK cascade			IMP		J:180557 	
MGI:108212	Ripk1	receptor (TNFRSF)-interacting serine-threonine kinase 1	13		positive regulation of JNK cascade			ISO	Q13546 	J:164563 	
MGI:108212	Ripk1	receptor (TNFRSF)-interacting serine-threonine kinase 1	13		positive regulation of MAPK cascade			IMP		J:180557 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		ERK1 and ERK2 cascade			IBA	MGI:1891456 PTN002892800 	J:161428 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		ERK1 and ERK2 cascade	happens in macrophage		IDA		J:132126 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		ERK1 and ERK2 cascade	happens in macrophage		IMP	MGI:2660793 	J:75400 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		JNK cascade			IBA	MGI:1891456 PTN002892800 	J:161428 	
