MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:101884	Ppard	peroxisome proliferator activator receptor delta	17		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	positively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IDA		J:107381 	
MGI:2151841	Ppp1r16b	protein phosphatase 1, regulatory subunit 16B	2		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	PTN002793695 Q96T49 	J:161428 	
MGI:2151841	Ppp1r16b	protein phosphatase 1, regulatory subunit 16B	2		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000299824 Q96T49 	J:342605 	
MGI:1321159	Ppp2ca	protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:259480 	
MGI:1321159	Ppp2ca	protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P67775 	J:164563 	
MGI:1926334	Ppp2r1a	protein phosphatase 2, regulatory subunit A, alpha	17		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:259480 	
MGI:1923385	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	1		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP	MGI:3856561 	J:206382 	
MGI:97595	Prkca	protein kinase C, alpha	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	is a part of negative regulation of cytokine production involved in inflammatory response		IDA		J:359380 	
MGI:99879	Prkd1	protein kinase D1	12		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000333568 Q15139 	J:342605 	
MGI:99879	Prkd1	protein kinase D1	12		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q15139 	J:164563 	
MGI:1095733	Pros1	protein S (alpha)	16		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:182379 	
MGI:1924714	Prr5	proline rich 5 (renal)	15		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in metanephros		IGI	MGI:1919696 	J:172256 	
MGI:1924714	Prr5	proline rich 5 (renal)	15		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in metanephros		IMP		J:172256 	
MGI:1924714	Prr5	proline rich 5 (renal)	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	positively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IGI	MGI:1919696 	J:172256 	
MGI:1924714	Prr5	proline rich 5 (renal)	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	positively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IMP		J:172256 	
MGI:1919696	Prr5l	proline rich 5 like	2		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in metanephros		IGI	MGI:1924714 	J:172256 	
MGI:1919696	Prr5l	proline rich 5 like	2		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	positively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IGI	MGI:1924714 	J:172256 	
MGI:109583	Pten	phosphatase and tensin homolog	19		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in epithelium of epididymis,negatively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IMP	MGI:2156086 MGI:5051834 	J:216935 	
MGI:109583	Pten	phosphatase and tensin homolog	19		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:109635 	
MGI:109583	Pten	phosphatase and tensin homolog	19		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	negatively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IMP		J:160700 	
MGI:109583	Pten	phosphatase and tensin homolog	19		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:178436 	
MGI:109583	Pten	phosphatase and tensin homolog	19		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in fibroblast of cardiac tissue		IMP		J:225488 	
MGI:109583	Pten	phosphatase and tensin homolog	19		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:71874 	
MGI:109583	Pten	phosphatase and tensin homolog	19		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P60484 	J:164563 	
MGI:109583	Pten	phosphatase and tensin homolog	19		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P60484 	J:227354 	
MGI:109583	Pten	phosphatase and tensin homolog	19		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:109583 PTN000959472 	J:161428 	
MGI:109583	Pten	phosphatase and tensin homolog	19		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in epithelium of epididymis		IMP	MGI:2156086 MGI:5051834 	J:216935 	
MGI:109583	Pten	phosphatase and tensin homolog	19		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in myelinating Schwann cell,happens in sciatic nerve		IMP		J:160700 	
MGI:109583	Pten	phosphatase and tensin homolog	19		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	A0A8M1PHN1 MGI:109583 P60484 PTN000959472 	J:161428 	
MGI:95481	Ptk2	PTK2 protein tyrosine kinase 2	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q05397 	J:164563 	
MGI:95481	Ptk2	PTK2 protein tyrosine kinase 2	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q05397 	J:342587 	
MGI:104908	Ptk2b	PTK2 protein tyrosine kinase 2 beta	14		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:99741 	
MGI:97805	Ptpn1	protein tyrosine phosphatase, non-receptor type 1	2		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSRNOP00000014309 P20417 	J:342605 	
MGI:97805	Ptpn1	protein tyrosine phosphatase, non-receptor type 1	2		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:61965 	J:155856 	
MGI:96055	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	6		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000326010 P29350 	J:342605 	
MGI:96055	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	6		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P29350 	J:164563 	
MGI:103293	Ptpn13	protein tyrosine phosphatase, non-receptor type 13	5		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	PTN002930497 Q12923 	J:161428 	
MGI:103293	Ptpn13	protein tyrosine phosphatase, non-receptor type 13	5		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q12923 	J:164563 	
MGI:103293	Ptpn13	protein tyrosine phosphatase, non-receptor type 13	5		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q12923 	J:342587 	
MGI:104574	Ptprj	protein tyrosine phosphatase receptor type J	2		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q12913 	J:164563 	
MGI:104574	Ptprj	protein tyrosine phosphatase receptor type J	2		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q12913 	J:342587 	
MGI:104574	Ptprj	protein tyrosine phosphatase receptor type J	2		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000400010 Q12913 	J:342605 	
MGI:104574	Ptprj	protein tyrosine phosphatase receptor type J	2		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q12913 	J:164563 	
MGI:97845	Rac1	Rac family small GTPase 1	5		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:100216 	
MGI:101849	Rack1	receptor for activated C kinase 1	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000426909 P63244 	J:342605 	
MGI:101849	Rack1	receptor for activated C kinase 1	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P63244 	J:164563 	
MGI:1860292	Ramp3	receptor (calcitonin) activity modifying protein 3	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000242249 O60896 	J:342605 	
MGI:1860292	Ramp3	receptor (calcitonin) activity modifying protein 3	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	O60896 	J:164563 	
MGI:104580	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1	2		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	negatively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IGI	MGI:95516 	J:119299 	
MGI:104580	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1	2		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in neural stem cell		IGI	MGI:95516 	J:119299 	
MGI:2441741	Rapgef3	Rap guanine nucleotide exchange factor (GEF) 3	15		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000395708 O95398 	J:342605 	
MGI:2441741	Rapgef3	Rap guanine nucleotide exchange factor (GEF) 3	15		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	O95398 	J:164563 	
MGI:1922391	Rasd2	RASD family, member 2	8		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:628594 	J:155856 	
MGI:1922391	Rasd2	RASD family, member 2	8		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	P63033 	J:342587 	
MGI:1314635	Rasgrp1	RAS guanyl releasing protein 1	2		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IMP	MGI:2386261 	J:125310 	
MGI:1277122	Rcn3	reticulocalbin 3, EF-hand calcium binding domain	7		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000270645 Q96D15 	J:342605 	
MGI:1277122	Rcn3	reticulocalbin 3, EF-hand calcium binding domain	7		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q96D15 	J:164563 	
MGI:97895	Reg1	regenerating islet-derived 1	6		phosphatidylinositol 3-kinase/protein kinase B signal transduction	is a part of positive regulation of protein phosphorylation,is a part of pancreas regeneration		IMP	MGI:2446480 	J:105537 	
MGI:103022	Reln	reelin	5		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in hippocampal neuron		IDA		J:175650 	
MGI:97902	Ret	ret proto-oncogene	6		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P07949 	J:164563 	
MGI:97902	Ret	ret proto-oncogene	6		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	P07949 	J:342587 	
MGI:107483	Rgl2	ral guanine nucleotide dissociation stimulator-like 2	17		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:206030 	
MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	PTN000999171 Q6R327 RGD:1307224 	J:161428 	
MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:1307224 	J:155856 	
MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q6R327 	J:342587 	
MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	15		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:119564 	
MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	15		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q6R327 	J:164563 	
MGI:1914838	Rnf41	ring finger protein 41	10		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q9H4P4 	J:73065 	
MGI:98179	Rras	related RAS viral (r-ras) oncogene	7		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000246792 P10301 	J:342605 	
MGI:98179	Rras	related RAS viral (r-ras) oncogene	7		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P10301 	J:164563 	
MGI:1915835	Rtn4	reticulon 4	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000337838 Q9NQC3 	J:342605 	
MGI:1915835	Rtn4	reticulon 4	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q9NQC3 	J:164563 	
MGI:1915160	Rubcn	RUN domain and cysteine-rich domain containing, Beclin 1-interacting protein	16		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000296343 Q92622 	J:342605 	
MGI:1915160	Rubcn	RUN domain and cysteine-rich domain containing, Beclin 1-interacting protein	16		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q92622 	J:164563 	
MGI:101766	Ryk	receptor-like tyrosine kinase	9		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	PTN008618212 RGD:3213 	J:161428 	
MGI:106362	Sco1	SCO1 cytochrome c oxidase assembly protein	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in adipocyte,uses PR:P31750		IDA		J:251110 	
MGI:98280	Selp	selectin, platelet	1		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P16109 	J:164563 	
MGI:98280	Selp	selectin, platelet	1		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	P16109 	J:342587 	
MGI:1340034	Sema3e	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E	5		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000496491 O15041 	J:342605 	
MGI:1340034	Sema3e	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E	5		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	O15041 	J:164563 	
MGI:109244	Sema4d	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D	13		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q92854 	J:164563 	
MGI:109244	Sema4d	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D	13		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q92854 	J:342587 	
MGI:107556	Sema5a	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:203404 	
MGI:1915304	Serpina12	serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12	12		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in liver		IMP	MGI:5568548 	J:208508 	
MGI:1915304	Serpina12	serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12	12		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	positively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IMP	MGI:5568548 	J:208508 	
MGI:101780	Serpine2	serine (or cysteine) peptidase inhibitor, clade E, member 2	1		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IGI	MGI:88380 	J:139818 	
MGI:2155278	Sesn1	sestrin 1	10		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:189021 	
MGI:2651874	Sesn2	sestrin 2	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP	MGI:3587950 	J:189021 	
MGI:1922997	Sesn3	sestrin 3	9		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:189021 	
MGI:1860298	Sfrp5	secreted frizzled-related sequence protein 5	19		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q5T4F7 	J:164563 	
MGI:893598	Sh2b3	SH2B adaptor protein 3	5		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	is a part of thrombopoietin-mediated signaling pathway		IDA		J:93918 	
MGI:2135607	Sirt1	sirtuin 1	10		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:178433 	
MGI:2135607	Sirt1	sirtuin 1	10		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q96EB6 	J:164563 	
MGI:2135607	Sirt1	sirtuin 1	10		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:163162 	
MGI:2385849	Sirt7	sirtuin 7	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000329466 Q9NRC8 	J:342605 	
MGI:2385849	Sirt7	sirtuin 7	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q9NRC8 	J:164563 	
MGI:1927578	Smpd3	sphingomyelin phosphodiesterase 3, neutral	8		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:212995 	
MGI:1921642	Specc1l	sperm antigen with calponin homology and coiled-coil domains 1-like	10		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP	MGI:4124253 	J:250140 	
MGI:1921642	Specc1l	sperm antigen with calponin homology and coiled-coil domains 1-like	10		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:250140 	
MGI:1345138	Spry2	sprouty RTK signaling antagonist 2	14		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000366308 O43597 	J:342605 	
MGI:1345138	Spry2	sprouty RTK signaling antagonist 2	14		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	O43597 	J:164563 	
MGI:98397	Src	Rous sarcoma oncogene	2		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000362680 P12931 	J:342605 	
MGI:98397	Src	Rous sarcoma oncogene	2		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSRNOP00000012739 Q9WUD9 	J:342605 	
MGI:98397	Src	Rous sarcoma oncogene	2		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:620795 	J:155856 	
MGI:98397	Src	Rous sarcoma oncogene	2		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P12931 	J:164563 	
MGI:1917777	Stambp	STAM binding protein	6		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000377633 O95630 	J:342605 	
MGI:1917777	Stambp	STAM binding protein	6		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	O95630 	J:164563 	
MGI:103038	Stat3	signal transducer and activator of transcription 3	11		phosphatidylinositol 3-kinase/protein kinase B signal transduction	is a part of negative regulation of inflammatory response to wounding		IDA		J:242717 	
MGI:103038	Stat3	signal transducer and activator of transcription 3	11		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P40763 	J:164563 	
MGI:1928487	Stk3	serine/threonine kinase 3	15		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in hepatocyte,happens in liver		IGI	MGI:104798 	J:156541 	
MGI:1928487	Stk3	serine/threonine kinase 3	15		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in hepatocyte,happens in liver		IGI	MGI:1929004 	J:156541 	
MGI:1928487	Stk3	serine/threonine kinase 3	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	positively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IGI	MGI:104798 	J:156541 	
MGI:1928487	Stk3	serine/threonine kinase 3	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	positively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IGI	MGI:1929004 	J:156541 	
MGI:1341870	Stk11	serine/threonine kinase 11	10		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IMP	MGI:3579498 	J:133330 	
MGI:2684909	Stox1	storkhead box 1	10		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in auditory epithelial cell,is upstream of positive regulation of epithelial cell proliferation		IMP		J:220542 	
MGI:1202879	Tcf7l2	transcription factor 7 like 2, T cell specific, HMG box	19		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q9NQB0 	J:164563 	
MGI:98664	Tek	TEK receptor tyrosine kinase	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	PTN002814572 Q02763 	J:161428 	
MGI:98664	Tek	TEK receptor tyrosine kinase	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q02763 	J:164563 	
MGI:98664	Tek	TEK receptor tyrosine kinase	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q02763 	J:342587 	
MGI:98725	Tgfb1	transforming growth factor, beta 1	7		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000221930 P01137 	J:342605 	
MGI:98725	Tgfb1	transforming growth factor, beta 1	7		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P01137 	J:164563 	
MGI:98726	Tgfb2	transforming growth factor, beta 2	1		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P61812 	J:164563 	
MGI:98726	Tgfb2	transforming growth factor, beta 2	1		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	P61812 	J:342587 	
MGI:98728	Tgfbr1	transforming growth factor, beta receptor I	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000364133 P36897 	J:342605 	
MGI:98728	Tgfbr1	transforming growth factor, beta receptor I	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P36897 	J:164563 	
MGI:98737	Thbs1	thrombospondin 1	2		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P07996 	J:164563 	
MGI:1923028	Them4	thioesterase superfamily member 4	3		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q5T1C6 	J:164563 	
MGI:1923028	Them4	thioesterase superfamily member 4	3		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q5T1C6 	J:342587 	
MGI:101875	Thpo	thrombopoietin	16		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:181770 	
MGI:101875	Thpo	thrombopoietin	16		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P40225 	J:164563 	
MGI:1915138	Tmem100	transmembrane protein 100	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP	MGI:5432904 	J:186473 	
MGI:1915138	Tmem100	transmembrane protein 100	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP	MGI:5432905 	J:186473 	
MGI:104798	Tnf	tumor necrosis factor	17		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in hepatocyte,happens in liver		IDA		J:156541 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	positively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IDA		J:156541 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:3876 	J:155856 	
MGI:1100089	Tnfsf11	tumor necrosis factor (ligand) superfamily, member 11	14		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in epithelial cell,happens in mammary gland epithelium		IMP	MGI:1859962 	J:64718 	
MGI:1100089	Tnfsf11	tumor necrosis factor (ligand) superfamily, member 11	14		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	positively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IMP	MGI:1859962 	J:64718 	
MGI:1341264	Tpbg	trophoblast glycoprotein	9		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in fibroblast		IGI	MGI:103556 	J:200277 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	is a part of cellular response to lipopolysaccharide,happens in microglial cell		IMP		J:304584 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q9NZC2 	J:164563 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens at the same time as neuroinflammatory response,is a part of regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway,happens in hippocampal pyramidal neuron,happens at the same time as cellular response to magnesium starvation		IMP		J:305995 	
MGI:102548	Tsc2	TSC complex subunit 2	17		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:102548 PTN000006943 	J:161428 	
MGI:102548	Tsc2	TSC complex subunit 2	17		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in lymph node		IGI	MGI:109583 	J:100095 	
MGI:102548	Tsc2	TSC complex subunit 2	17		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in lymph node		IMP	MGI:1857938 	J:100095 	
MGI:2442458	Tspyl5	testis-specific protein, Y-encoded-like 5	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q86VY4 	J:164563 	
MGI:2442458	Tspyl5	testis-specific protein, Y-encoded-like 5	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q86VY4 	J:342587 	
MGI:98872	Twist1	twist basic helix-loop-helix transcription factor 1	12		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000242261 Q15672 	J:342605 	
MGI:98872	Twist1	twist basic helix-loop-helix transcription factor 1	12		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q15672 	J:164563 	
MGI:98874	Txn1	thioredoxin 1	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000363641 P10599 	J:342605 	
MGI:104294	Tyro3	TYRO3 protein tyrosine kinase 3	2		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in platelet		IGI	MGI:95660 	J:95952 	
MGI:104294	Tyro3	TYRO3 protein tyrosine kinase 3	2		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:182379 	
MGI:105098	Ube3a	ubiquitin protein ligase E3A	7		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP	MGI:2181811 	J:105872 	
MGI:1921622	Ulk4	unc-51-like kinase 4	9		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:333857 	
MGI:894703	Unc5b	unc-5 netrin receptor B	10		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000334329 Q8IZJ1 	J:342605 	
MGI:894703	Unc5b	unc-5 netrin receptor B	10		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q8IZJ1 	J:164563 	
